"Method","Cost","Data_Size","log_cost"
"Method-3",887506.998161316,4167.1909433334,13.6961716855528
"Method-3",896807.654165677,4214.06550384103,13.7065966856788
"Method-3",888263.485194701,4368.17332602499,13.697023695524
"Method-3",871539.068293539,4232.86479587013,13.6780159717309
"Method-3",932386.283637722,4208.53090301376,13.7455024752223
"Method-3",823389.661769408,4058.49099356369,13.6211848327004
"Method-3",966734.928037157,4367.11235541835,13.7816796190063
"Method-3",903765.481211914,4287.98330607805,13.7143251822801
"Method-3",833193.799729371,4059.98348641355,13.6330215468259
"Method-3",883703.596849387,4259.02164331729,13.6918769877133
"Method-3",873515.923415873,4236.44324041585,13.6802816378301
"Method-3",858927.108017502,4278.85847911123,13.663439340576
"Method-3",957063.380801308,4298.48507580541,13.7716248968746
"Method-3",880478.856204743,4238.55035076755,13.688221193234
"Method-3",970846.369369541,4506.01835723189,13.7859235157746
"Method-3",973003.551587402,4552.68338428725,13.7881430113027
"Method-3",903765.630245839,4263.56717230938,13.7143253471834
"Method-3",962341.625870565,4396.92901311406,13.7771247870551
"Method-3",901393.517444934,4222.74231641464,13.7116971975609
"Method-3",951924.633745944,4442.89453228367,13.7662411444064
"Method-3",880388.826154515,4297.54713106423,13.6881189367712
"Method-3",950790.338758604,4406.55518287665,13.7650488532455
"Method-3",877333.835702071,4339.85240609392,13.6846428553678
"Method-3",877442.064142594,4304.36966350351,13.6847662083734
"Method-3",946238.309827697,4465.89099441182,13.7602497294463
"Method-3",1005849.39277448,4659.77254014245,13.8213429094626
"Method-3",897334.131148945,4265.43674198999,13.7071835701744
"Method-3",951090.114118475,4156.07188084431,13.7653640942607
"Method-3",1021757.61911412,4479.52378380693,13.8370348583247
"Method-3",970004.89767819,4395.55314107022,13.7850563996196
"Method-3",881770.899058364,4230.49941262748,13.6896875496131
"Method-3",962672.380271163,4574.79789627414,13.7774684254939
"Method-3",1001446.42841995,4720.5855852361,13.8169559413143
"Method-3",899220.397369218,4461.71207282092,13.7092834417713
